time,env_condition,Electric UV light,PM Sensor,Motion Detect,Air Q sensor,temperature,humidity,CO reading
1:26:00 pm,warm & dry,Off,0.007541101,Off,0.02,21.3,52.6,0.005
3:50:00 pm,var temp & humid,On,0.00643187,Off,0.017,24.3,74.3,0.004
6:14:00 pm,warm & dry,Off,0.007556577,Off,0.02,21.3,52.5,0.005
8:38:00 pm,cold & wet,Off,0.005241482,Off,0.014,19.5,75.3,0.003
11:02:00 pm,var temp & humid,On,0.00643187,Off,0.017,24.3,74.2,0.004
1:26:00 am,warm & dry,Off,0.007590918,Off,0.02,21.3,52.5,0.005
3:50:00 am,cold & wet,Off,0.005284691,Off,0.014,19.4,75.2,0.003
6:14:00 am,warm & dry,Off,0.007572131,Off,0.02,21.3,52.5,0.005
8:38:00 am,var temp & humid,On,0.00643187,Off,0.017,24.3,74.2,0.004
11:02:00 am,warm & dry,Off,0.007548835,Off,0.02,21.3,52.5,0.005
1:26:00 pm,cold & wet,Off,0.005284691,Off,0.014,19.5,75.3,0.003
3:50:00 pm,warm & dry,Off,0.007572176,Off,0.02,21.3,52.5,0.005
6:14:00 pm,var temp & humid,On,0.00643187,Off,0.017,24.2,74.2,0.004
8:38:00 pm,cold & wet,Off,0.005198697,Off,0.014,19.4,75.9,0.003
11:02:00 pm,warm & dry,Off,0.007556577,Off,0.02,21.3,52.5,0.005
1:26:00 am,warm & dry,Off,0.007576885,Off,0.02,21.3,52.5,0.005
3:50:00 am,var temp & humid,On,0.00643187,Off,0.017,24.3,74.3,0.004
6:14:00 am,cold & wet,Off,0.005241482,Off,0.014,19.4,75.2,0.003
8:38:00 am,warm & dry,Off,0.007581495,Off,0.02,21.3,52.4,0.005
11:02:00 am,warm & dry,Off,0.007565918,Off,0.02,21.3,52.4,0.005
1:26:00 pm,var temp & humid,On,0.00643187,Off,0.017,24.2,74.2,0.004
3:50:00 pm,cold & wet,Off,0.00532833,Off,0.014,19.4,75.2,0.003
6:14:00 pm,warm & dry,Off,0.007597155,Off,0.02,21.3,52.4,0.005
8:38:00 pm,var temp & humid,On,0.00642395,Off,0.017,24.3,74.3,0.004
